Alter;Geschlecht;Größe;Gewicht;Alkohol;Fastfood;Gemüse;Hauptmahlzeiten;Kalorienzählen;Rauchen;Wasser;Familie;Aktivität;Bildschirmzeit;Zwischenmahlzeit;Transportmittel;Gewichtsklasse
26;w;1,64;111,2;manchmal;ja;3;3;nein;nein;2,71;ja;0;0,1105;manchmal;ÖPV;Adipositas_III
26;w;1,67;104,6;manchmal;ja;3;3;nein;nein;1,57;ja;0,2104;0,8818;manchmal;ÖPV;Adipositas_III
26;w;1,67;104,8;manchmal;ja;3;3;nein;nein;1,41;ja;0,144;0,7531;manchmal;ÖPV;Adipositas_III
21;w;1,67;124,7;manchmal;ja;3;3;nein;nein;1,16;ja;0,7868;0,3664;manchmal;ÖPV;Adipositas_III
21;w;1,69;129,8;manchmal;ja;3;3;nein;nein;1,15;ja;1,7184;0,9592;manchmal;ÖPV;Adipositas_III
26;w;1,62;110,7;manchmal;ja;3;3;nein;nein;2,69;ja;0;0,4255;manchmal;ÖPV;Adipositas_III
26;w;1,64;110,8;manchmal;ja;3;3;nein;nein;2,71;ja;0;0,2512;manchmal;ÖPV;Adipositas_III
22;w;1,73;135,5;manchmal;ja;3;3;nein;nein;1,49;ja;1,9504;0,8692;manchmal;ÖPV;Adipositas_III
21;w;1,75;133,6;manchmal;ja;3;3;nein;nein;2,87;ja;1,625;0,8256;manchmal;ÖPV;Adipositas_III
21;w;1,81;138,7;manchmal;ja;3;3;nein;nein;2,64;ja;0,4816;0,7352;manchmal;ÖPV;Adipositas_III
21;w;1,81;155,9;manchmal;ja;3;3;nein;nein;2,42;ja;0,9527;0,574;manchmal;ÖPV;Adipositas_III
18;w;1,75;133,7;manchmal;ja;3;3;nein;nein;2,9;ja;1,5089;0,6254;manchmal;ÖPV;Adipositas_III
21;w;1,75;133,9;manchmal;ja;3;3;nein;nein;2,95;ja;1,4451;0,6732;manchmal;ÖPV;Adipositas_III
26;w;1,63;111,9;manchmal;ja;3;3;nein;nein;2,62;ja;0;0,1562;manchmal;ÖPV;Adipositas_III
26;w;1,64;111,8;manchmal;ja;3;3;nein;nein;2,55;ja;0;0,2048;manchmal;ÖPV;Adipositas_III
26;w;1,64;104,8;manchmal;ja;3;3;nein;nein;2,65;ja;0,1901;0,6923;manchmal;ÖPV;Adipositas_III
26;w;1,62;104,9;manchmal;ja;3;3;nein;nein;1,7;ja;0;0,544;manchmal;ÖPV;Adipositas_III
23;w;1,76;133,4;manchmal;ja;3;3;nein;nein;2,85;ja;1,2061;0,7667;manchmal;ÖPV;Adipositas_III
20;w;1,76;134;manchmal;ja;3;3;nein;nein;2,84;ja;1,4195;0,817;manchmal;ÖPV;Adipositas_III
26;w;1,61;102,4;manchmal;ja;3;3;nein;nein;1,05;ja;0,026;0,5391;manchmal;ÖPV;Adipositas_III
26;w;1,66;102,8;manchmal;ja;3;3;nein;nein;1,07;ja;0,1121;1;manchmal;ÖPV;Adipositas_III
26;w;1,6;104,9;manchmal;ja;3;3;nein;nein;2,61;ja;0;0,5531;manchmal;ÖPV;Adipositas_III
26;w;1,63;105;manchmal;ja;3;3;nein;nein;1,24;ja;0,1623;0,6192;manchmal;ÖPV;Adipositas_III
18;w;1,77;137;manchmal;ja;3;3;nein;nein;2,86;ja;1,7046;0,6556;manchmal;ÖPV;Adipositas_III
22;w;1,79;137,8;manchmal;ja;3;3;nein;nein;2,83;ja;1,5058;0,923;manchmal;ÖPV;Adipositas_III
18;w;1,8;141,2;manchmal;ja;3;3;nein;nein;2,42;ja;1,9951;0,8935;manchmal;ÖPV;Adipositas_III
20;w;1,79;152;manchmal;ja;3;3;nein;nein;2,3;ja;0,8267;0,9145;manchmal;ÖPV;Adipositas_III
26;w;1,64;111,9;manchmal;ja;3;3;nein;nein;2,76;ja;0;0,1019;manchmal;ÖPV;Adipositas_III
26;w;1,64;111,6;manchmal;ja;3;3;nein;nein;2,65;ja;0;0,2505;manchmal;ÖPV;Adipositas_III
26;w;1,62;105;manchmal;ja;3;3;nein;nein;2,55;ja;0;0,3938;manchmal;ÖPV;Adipositas_III
26;w;1,61;105,4;manchmal;ja;3;3;nein;nein;2,18;ja;0;0,5199;manchmal;ÖPV;Adipositas_III
26;w;1,63;104,8;manchmal;ja;3;3;nein;nein;2,21;ja;0,1147;0,6044;manchmal;ÖPV;Adipositas_III
25;w;1,68;104,8;manchmal;ja;3;3;nein;nein;1,44;ja;0,2245;0,9122;manchmal;ÖPV;Adipositas_III
26;w;1,66;110,9;manchmal;ja;3;3;nein;nein;1,6;ja;0,0297;0,2001;manchmal;ÖPV;Adipositas_III
26;w;1,66;110,2;manchmal;ja;3;3;nein;nein;1,53;ja;0,0159;0,4361;manchmal;ÖPV;Adipositas_III
19;w;1,67;124,8;manchmal;ja;3;3;nein;nein;1,23;ja;0,7926;0,6396;manchmal;ÖPV;Adipositas_III
21;w;1,71;121,9;manchmal;ja;3;3;nein;nein;1,62;ja;1,3765;0,9261;manchmal;ÖPV;Adipositas_III
22;w;1,75;133,8;manchmal;ja;3;3;nein;nein;1,95;ja;1,493;0,9066;manchmal;ÖPV;Adipositas_III
21;w;1,71;131,9;manchmal;ja;3;3;nein;nein;1,71;ja;1,5925;0,9258;manchmal;ÖPV;Adipositas_III
26;w;1,62;110;manchmal;ja;3;3;nein;nein;2,51;ja;0;0,3685;manchmal;ÖPV;Adipositas_III
26;w;1,64;111;manchmal;ja;3;3;nein;nein;2,64;ja;0;0,3576;manchmal;ÖPV;Adipositas_III
26;w;1,62;111,3;manchmal;ja;3;3;nein;nein;2,61;ja;0;0,1992;manchmal;ÖPV;Adipositas_III
26;w;1,62;110;manchmal;ja;3;3;nein;nein;2,22;ja;0,001;0,481;manchmal;ÖPV;Adipositas_III
21;w;1,74;132,1;manchmal;ja;3;3;nein;nein;1,66;ja;1,6726;0,6293;manchmal;ÖPV;Adipositas_III
22;w;1,73;132,9;manchmal;ja;3;3;nein;nein;1,82;ja;1,5778;0,9308;manchmal;ÖPV;Adipositas_III
24;w;1,69;114,5;manchmal;ja;3;3;nein;nein;2,51;ja;0,3343;0,6682;manchmal;ÖPV;Adipositas_III
24;w;1,64;113,3;manchmal;ja;3;3;nein;nein;2,58;ja;0,1654;0,4632;manchmal;ÖPV;Adipositas_III
18;w;1,75;128,3;manchmal;ja;3;3;nein;nein;2,5;ja;1,5462;0,6649;manchmal;ÖPV;Adipositas_III
20;w;1,75;129,4;manchmal;ja;3;3;nein;nein;2,25;ja;0,6424;0,6851;manchmal;ÖPV;Adipositas_III
21;w;1,75;144,3;manchmal;ja;3;3;nein;nein;2,37;ja;1,2475;0,7234;manchmal;ÖPV;Adipositas_III
21;w;1,75;149,3;manchmal;ja;3;3;nein;nein;2,31;ja;1,6829;0,7056;manchmal;ÖPV;Adipositas_III
19;w;1,74;132,6;manchmal;ja;3;3;nein;nein;2,44;ja;1,4647;0,8709;manchmal;ÖPV;Adipositas_III
22;w;1,75;133,9;manchmal;ja;3;3;nein;nein;2,83;ja;1,4132;0,8627;manchmal;ÖPV;Adipositas_III
24;w;1,69;112,8;manchmal;ja;3;3;nein;nein;2,72;ja;0,3368;0,1535;manchmal;ÖPV;Adipositas_III
26;w;1,67;112,9;manchmal;ja;3;3;nein;nein;2,99;ja;0,3601;0,169;manchmal;ÖPV;Adipositas_III
26;w;1,63;111,8;manchmal;ja;3;3;nein;nein;2,56;ja;0;0,2373;manchmal;ÖPV;Adipositas_III
26;w;1,64;111,9;manchmal;ja;3;3;nein;nein;2,64;ja;0;0,0883;manchmal;ÖPV;Adipositas_III
26;w;1,64;111,5;manchmal;ja;3;3;nein;nein;2,63;ja;0;0,1625;manchmal;ÖPV;Adipositas_III
26;w;1,65;111,9;manchmal;ja;3;3;nein;nein;2,88;ja;0;0,0966;manchmal;ÖPV;Adipositas_III
26;w;1,6;105;manchmal;ja;3;3;nein;nein;1,92;ja;0,0271;0,5461;manchmal;ÖPV;Adipositas_III
26;w;1,64;105;manchmal;ja;3;3;nein;nein;2,31;ja;0,0712;0,7331;manchmal;ÖPV;Adipositas_III
26;w;1,63;106,9;manchmal;ja;3;3;nein;nein;2,69;ja;0;0,5408;manchmal;ÖPV;Adipositas_III
26;w;1,63;108,3;manchmal;ja;3;3;nein;nein;1,62;ja;0,0909;0,4382;manchmal;ÖPV;Adipositas_III
21;w;1,72;133,5;manchmal;ja;3;3;nein;nein;1,52;ja;1,4863;0,9375;manchmal;ÖPV;Adipositas_III
21;w;1,71;131,3;manchmal;ja;3;3;nein;nein;1,8;ja;1,6846;0,8874;manchmal;ÖPV;Adipositas_III
23;w;1,72;132,9;manchmal;ja;3;3;nein;nein;2,09;ja;1,2717;0,5879;manchmal;ÖPV;Adipositas_III
23;w;1,74;133,5;manchmal;ja;3;3;nein;nein;2,84;ja;1,3439;0,8032;manchmal;ÖPV;Adipositas_III
26;w;1,57;102;manchmal;ja;3;3;nein;nein;1;ja;0,0013;1;manchmal;ÖPV;Adipositas_III
26;w;1,58;102,1;manchmal;ja;3;3;nein;nein;1,01;ja;0,0201;0,6958;manchmal;ÖPV;Adipositas_III
20;w;1,78;154,6;manchmal;ja;3;3;nein;nein;2,32;ja;1,9707;0,7684;manchmal;ÖPV;Adipositas_III
19;w;1,79;160,9;manchmal;ja;3;3;nein;nein;2,07;ja;1,9866;0,9471;manchmal;ÖPV;Adipositas_III
26;w;1,66;112;manchmal;ja;3;3;nein;nein;2,96;ja;0;0,0101;manchmal;ÖPV;Adipositas_III
26;w;1,66;112;manchmal;ja;3;3;nein;nein;2,78;ja;0;0,0519;manchmal;ÖPV;Adipositas_III
26;w;1,68;104,6;manchmal;ja;3;3;nein;nein;1,3;ja;0,2821;0,9294;manchmal;ÖPV;Adipositas_III
25;w;1,68;104,8;manchmal;ja;3;3;nein;nein;1,24;ja;0,2594;0,8524;manchmal;ÖPV;Adipositas_III
19;w;1,72;127,6;manchmal;ja;3;3;nein;nein;1,31;ja;0,9123;0,7075;manchmal;ÖPV;Adipositas_III
20;w;1,68;125,4;manchmal;ja;3;3;nein;nein;1,12;ja;0,8771;0,552;manchmal;ÖPV;Adipositas_III
26;w;1,62;110,8;manchmal;ja;3;3;nein;nein;2,67;ja;0;0,3393;manchmal;ÖPV;Adipositas_III
26;w;1,63;110,8;manchmal;ja;3;3;nein;nein;2,7;ja;0;0,2433;manchmal;ÖPV;Adipositas_III
22;w;1,75;136,5;manchmal;ja;3;3;nein;nein;1,61;ja;1,9634;0,8584;manchmal;ÖPV;Adipositas_III
21;w;1,78;137,9;manchmal;ja;3;3;nein;nein;2,75;ja;1,9892;0,8325;manchmal;ÖPV;Adipositas_III
22;w;1,81;152,4;manchmal;ja;3;3;nein;nein;2,35;ja;0,2468;0,9134;manchmal;ÖPV;Adipositas_III
22;w;1,8;160,6;manchmal;ja;3;3;nein;nein;2,4;ja;0,4279;0,6399;manchmal;ÖPV;Adipositas_III
18;w;1,75;133,6;manchmal;ja;3;3;nein;nein;2,92;ja;1,5366;0,6254;manchmal;ÖPV;Adipositas_III
20;w;1,75;133,8;manchmal;ja;3;3;nein;nein;2,96;ja;1,4605;0,6556;manchmal;ÖPV;Adipositas_III
26;w;1,63;111,6;manchmal;ja;3;3;nein;nein;2,55;ja;0;0,2526;manchmal;ÖPV;Adipositas_III
26;w;1,64;111,6;manchmal;ja;3;3;nein;nein;2,51;ja;0;0,2585;manchmal;ÖPV;Adipositas_III
26;w;1,62;104,8;manchmal;ja;3;3;nein;nein;2,65;ja;0;0,5542;manchmal;ÖPV;Adipositas_III
26;w;1,63;104,9;manchmal;ja;3;3;nein;nein;2,59;ja;0;0,4656;manchmal;ÖPV;Adipositas_III
22;w;1,76;133,9;manchmal;ja;3;3;nein;nein;2,33;ja;1,4418;0,9185;manchmal;ÖPV;Adipositas_III
21;w;1,76;133,9;manchmal;ja;3;3;nein;nein;2,84;ja;1,4678;0,8905;manchmal;ÖPV;Adipositas_III
26;w;1,61;102,1;manchmal;ja;3;3;nein;nein;1,02;ja;0,026;1;manchmal;ÖPV;Adipositas_III
26;w;1,61;102,2;manchmal;ja;3;3;nein;nein;1,03;ja;0,0453;0,9227;manchmal;ÖPV;Adipositas_III
26;w;1,62;105;manchmal;ja;3;3;nein;nein;1,65;ja;0,1392;0,7113;manchmal;ÖPV;Adipositas_III
26;w;1,64;105;manchmal;ja;3;3;nein;nein;1,2;ja;0,0949;0,6037;manchmal;ÖPV;Adipositas_III
19;w;1,8;138;manchmal;ja;3;3;nein;nein;2,69;ja;1,1684;0,7354;manchmal;ÖPV;Adipositas_III
22;w;1,79;137,9;manchmal;ja;3;3;nein;nein;2,53;ja;1,9807;0,8358;manchmal;ÖPV;Adipositas_III
20;w;1,8;151,4;manchmal;ja;3;3;nein;nein;2,23;ja;1,8818;0,934;manchmal;ÖPV;Adipositas_III
18;w;1,81;152,6;manchmal;ja;3;3;nein;nein;2,16;ja;1,9996;0,9413;manchmal;ÖPV;Adipositas_III
26;w;1,65;111,9;manchmal;ja;3;3;nein;nein;2,77;ja;0;0,1252;manchmal;ÖPV;Adipositas_III
26;w;1,65;111,9;manchmal;ja;3;3;nein;nein;2,81;ja;0;0,1016;manchmal;ÖPV;Adipositas_III
26;w;1,66;105,1;manchmal;ja;3;3;nein;nein;1,63;ja;0,0102;0,4128;manchmal;ÖPV;Adipositas_III
26;w;1,63;105,4;manchmal;ja;3;3;nein;nein;1,48;ja;0,098;0,6635;manchmal;ÖPV;Adipositas_III
26;w;1,67;104,8;manchmal;ja;3;3;nein;nein;1,53;ja;0,1802;0,7479;manchmal;ÖPV;Adipositas_III
26;w;1,64;105;manchmal;ja;3;3;nein;nein;1,48;ja;0,2041;0,6572;manchmal;ÖPV;Adipositas_III
26;w;1,66;109,9;manchmal;ja;3;3;nein;nein;1,61;ja;0,0297;0,4723;manchmal;ÖPV;Adipositas_III
26;w;1,64;109,9;manchmal;ja;3;3;nein;nein;1,53;ja;0,0159;0,4455;manchmal;ÖPV;Adipositas_III
21;w;1,68;121,6;manchmal;ja;3;3;nein;nein;1,48;ja;0,7423;0,6047;manchmal;ÖPV;Adipositas_III
23;w;1,66;120,7;manchmal;ja;3;3;nein;nein;1,91;ja;0,2175;0,7758;manchmal;ÖPV;Adipositas_III
21;w;1,71;133,7;manchmal;ja;3;3;nein;nein;1,41;ja;1,5646;0,9107;manchmal;ÖPV;Adipositas_III
21;w;1,72;133,9;manchmal;ja;3;3;nein;nein;2,42;ja;1,5562;0,8739;manchmal;ÖPV;Adipositas_III
26;w;1,62;110;manchmal;ja;3;3;nein;nein;2,69;ja;0;0,4514;manchmal;ÖPV;Adipositas_III
26;w;1,62;110,4;manchmal;ja;3;3;nein;nein;2,7;ja;0;0,4135;manchmal;ÖPV;Adipositas_III
26;w;1,62;110,8;manchmal;ja;3;3;nein;nein;2,62;ja;0;0,3807;manchmal;ÖPV;Adipositas_III
26;w;1,6;110,1;manchmal;ja;3;3;nein;nein;2,56;ja;0;0,463;manchmal;ÖPV;Adipositas_III
21;w;1,73;131,9;manchmal;ja;3;3;nein;nein;1,42;ja;1,7009;0,9309;manchmal;ÖPV;Adipositas_III
21;w;1,73;131,9;manchmal;ja;3;3;nein;nein;1,42;ja;1,709;0,673;manchmal;ÖPV;Adipositas_III
23;w;1,68;114,5;manchmal;ja;3;3;nein;nein;2,43;ja;0,2948;0,7372;manchmal;ÖPV;Adipositas_III
24;w;1,64;113,9;manchmal;ja;3;3;nein;nein;2,5;ja;0,1898;0,6523;manchmal;ÖPV;Adipositas_III
21;w;1,74;128,1;manchmal;ja;3;3;nein;nein;1,8;ja;1,4274;0,9662;manchmal;ÖPV;Adipositas_III
21;w;1,74;128,8;manchmal;ja;3;3;nein;nein;1,77;ja;0,6165;0,9682;manchmal;ÖPV;Adipositas_III
20;w;1,79;152,4;manchmal;ja;3;3;nein;nein;2,37;ja;1,2561;0,7601;manchmal;ÖPV;Adipositas_III
20;w;1,81;152,2;manchmal;ja;3;3;nein;nein;2,3;ja;1,6991;0,7297;manchmal;ÖPV;Adipositas_III
19;w;1,74;133,3;manchmal;ja;3;3;nein;nein;2,68;ja;1,4653;0,8045;manchmal;ÖPV;Adipositas_III
20;w;1,75;133,9;manchmal;ja;3;3;nein;nein;2,84;ja;1,4293;0,7754;manchmal;ÖPV;Adipositas_III
24;w;1,71;113,4;manchmal;ja;3;3;nein;nein;2,8;ja;0,3822;0,1678;manchmal;ÖPV;Adipositas_III
25;w;1,69;113,5;manchmal;ja;3;3;nein;nein;2,99;ja;0,3871;0,2838;manchmal;ÖPV;Adipositas_III
26;w;1,64;111,9;manchmal;ja;3;3;nein;nein;2,68;ja;0;0,0819;manchmal;ÖPV;Adipositas_III
26;w;1,65;111,9;manchmal;ja;3;3;nein;nein;2,77;ja;0;0,0882;manchmal;ÖPV;Adipositas_III
26;w;1,64;111,9;manchmal;ja;3;3;nein;nein;2,62;ja;0;0,1537;manchmal;ÖPV;Adipositas_III
26;w;1,64;111,9;manchmal;ja;3;3;nein;nein;2,72;ja;0;0,1274;manchmal;ÖPV;Adipositas_III
26;w;1,63;104,8;manchmal;ja;3;3;nein;nein;2,44;ja;0,1292;0,6837;manchmal;ÖPV;Adipositas_III
26;w;1,65;104,8;manchmal;ja;3;3;nein;nein;2,54;ja;0,1527;0,7702;manchmal;ÖPV;Adipositas_III
26;w;1,61;107;manchmal;ja;3;3;nein;nein;2,68;ja;0;0,5088;manchmal;ÖPV;Adipositas_III
26;w;1,63;106,7;manchmal;ja;3;3;nein;nein;2,57;ja;0;0,397;manchmal;ÖPV;Adipositas_III
21;w;1,73;131,8;manchmal;ja;3;3;nein;nein;1,76;ja;1,4699;0,9504;manchmal;ÖPV;Adipositas_III
21;w;1,72;131;manchmal;ja;3;3;nein;nein;1,84;ja;1,5252;0,9264;manchmal;ÖPV;Adipositas_III
24;w;1,74;132,8;manchmal;ja;3;3;nein;nein;2,86;ja;1,0465;0,5862;manchmal;ÖPV;Adipositas_III
24;w;1,74;133,2;manchmal;ja;3;3;nein;nein;2,85;ja;1,2958;0,7232;manchmal;ÖPV;Adipositas_III
26;w;1,62;102,2;manchmal;ja;3;3;nein;nein;1,07;ja;0,0305;1;manchmal;ÖPV;Adipositas_III
26;w;1,64;102,3;manchmal;ja;3;3;nein;nein;1,03;ja;0,0758;1;manchmal;ÖPV;Adipositas_III
26;w;1,59;102,9;manchmal;ja;3;3;nein;nein;1,07;ja;0,0063;0,8456;manchmal;ÖPV;Adipositas_III
26;w;1,61;102,3;manchmal;ja;3;3;nein;nein;1,03;ja;0,0658;0,9915;manchmal;ÖPV;Adipositas_III
19;w;1,82;141,9;manchmal;ja;3;3;nein;nein;2,7;ja;1,5208;0,764;manchmal;ÖPV;Adipositas_III
18;w;1,81;140,3;manchmal;ja;3;3;nein;nein;2,83;ja;1,7831;0,7891;manchmal;ÖPV;Adipositas_III
20;w;1,82;152,4;manchmal;ja;3;3;nein;nein;2,31;ja;1,9563;0,9238;manchmal;ÖPV;Adipositas_III
18;w;1,82;151,3;manchmal;ja;3;3;nein;nein;2,16;ja;1,9998;0,946;manchmal;ÖPV;Adipositas_III
26;w;1,66;111,9;manchmal;ja;3;3;nein;nein;2,78;ja;0;0,1278;manchmal;ÖPV;Adipositas_III
26;w;1,65;112;manchmal;ja;3;3;nein;nein;2,79;ja;0;0,0797;manchmal;ÖPV;Adipositas_III
26;w;1,62;111,2;manchmal;ja;3;3;nein;nein;2,71;ja;0;0,1673;manchmal;ÖPV;Adipositas_III
26;w;1,64;111;manchmal;ja;3;3;nein;nein;2,71;ja;0;0,2285;manchmal;ÖPV;Adipositas_III
25;w;1,68;104,8;manchmal;ja;3;3;nein;nein;1,53;ja;0,2208;0,8961;manchmal;ÖPV;Adipositas_III
26;w;1,67;104,6;manchmal;ja;3;3;nein;nein;1,55;ja;0,2096;0,8231;manchmal;ÖPV;Adipositas_III
25;w;1,67;104,7;manchmal;ja;3;3;nein;nein;1,17;ja;0,2648;0,8968;manchmal;ÖPV;Adipositas_III
26;w;1,67;104,8;manchmal;ja;3;3;nein;nein;1,44;ja;0,1671;0,7647;manchmal;ÖPV;Adipositas_III
21;w;1,7;126,5;manchmal;ja;3;3;nein;nein;1,24;ja;0,5309;0,576;manchmal;ÖPV;Adipositas_III
21;w;1,73;125,1;manchmal;ja;3;3;nein;nein;1,54;ja;0,6277;0,4505;manchmal;ÖPV;Adipositas_III
21;w;1,71;131;manchmal;ja;3;3;nein;nein;1,21;ja;1,7239;0,9524;manchmal;ÖPV;Adipositas_III
21;w;1,72;130,9;manchmal;ja;3;3;nein;nein;1,3;ja;1,7185;0,9479;manchmal;ÖPV;Adipositas_III
26;w;1,62;111;manchmal;ja;3;3;nein;nein;2,7;ja;0;0,3227;manchmal;ÖPV;Adipositas_III
26;w;1,59;110,6;manchmal;ja;3;3;nein;nein;2,64;ja;0;0,4522;manchmal;ÖPV;Adipositas_III
26;w;1,63;110,8;manchmal;ja;3;3;nein;nein;2,71;ja;0;0,279;manchmal;ÖPV;Adipositas_III
26;w;1,62;110,8;manchmal;ja;3;3;nein;nein;2,7;ja;0;0,2696;manchmal;ÖPV;Adipositas_III
22;w;1,73;134,8;manchmal;ja;3;3;nein;nein;1,4;ja;1,9312;0,8783;manchmal;ÖPV;Adipositas_III
22;w;1,74;135,3;manchmal;ja;3;3;nein;nein;2,61;ja;1,6185;0,8688;manchmal;ÖPV;Adipositas_III
21;w;1,75;133,9;manchmal;ja;3;3;nein;nein;2,87;ja;1,4837;0,8351;manchmal;ÖPV;Adipositas_III
21;w;1,75;133,7;manchmal;ja;3;3;nein;nein;2,25;ja;1,6099;0,8492;manchmal;ÖPV;Adipositas_III
20;w;1,78;137,8;manchmal;ja;3;3;nein;nein;2,7;ja;1,6061;0,7312;manchmal;ÖPV;Adipositas_III
21;w;1,74;135,7;manchmal;ja;3;3;nein;nein;1,66;ja;1,094;0,7867;manchmal;ÖPV;Adipositas_III
20;w;1,82;154;manchmal;ja;3;3;nein;nein;2,41;ja;1,917;0,928;manchmal;ÖPV;Adipositas_III
21;w;1,8;155,2;manchmal;ja;3;3;nein;nein;2,35;ja;1,0519;0,6865;manchmal;ÖPV;Adipositas_III
21;w;1,75;133,6;manchmal;ja;3;3;nein;nein;2,9;ja;1,6127;0,7732;manchmal;ÖPV;Adipositas_III
19;w;1,76;133,9;manchmal;ja;3;3;nein;nein;2,86;ja;1,4569;0,7424;manchmal;ÖPV;Adipositas_III
21;w;1,75;133,6;manchmal;ja;3;3;nein;nein;2,89;ja;1,4809;0,7796;manchmal;ÖPV;Adipositas_III
21;w;1,76;133,9;manchmal;ja;3;3;nein;nein;2,89;ja;1,4082;0,8075;manchmal;ÖPV;Adipositas_III
26;w;1,63;111,9;manchmal;ja;3;3;nein;nein;2,62;ja;0;0,1404;manchmal;ÖPV;Adipositas_III
26;w;1,63;111,9;manchmal;ja;3;3;nein;nein;2,68;ja;0;0,1517;manchmal;ÖPV;Adipositas_III
26;w;1,64;111,8;manchmal;ja;3;3;nein;nein;2,55;ja;0;0,1963;manchmal;ÖPV;Adipositas_III
26;w;1,64;111,8;manchmal;ja;3;3;nein;nein;2,62;ja;0;0,2004;manchmal;ÖPV;Adipositas_III
26;w;1,64;104,8;manchmal;ja;3;3;nein;nein;2,65;ja;0,0692;0,6296;manchmal;ÖPV;Adipositas_III
26;w;1,63;104,9;manchmal;ja;3;3;nein;nein;2,57;ja;0,1593;0,4194;manchmal;ÖPV;Adipositas_III
26;w;1,61;104,9;manchmal;ja;3;3;nein;nein;1,32;ja;0;0,5399;manchmal;ÖPV;Adipositas_III
26;w;1,62;105;manchmal;ja;3;3;nein;nein;1,29;ja;0;0,5413;manchmal;ÖPV;Adipositas_III
23;w;1,74;133,5;manchmal;ja;3;3;nein;nein;2,84;ja;1,231;0,7925;manchmal;ÖPV;Adipositas_III
23;w;1,76;133,5;manchmal;ja;3;3;nein;nein;2,84;ja;1,3025;0,7738;manchmal;ÖPV;Adipositas_III
19;w;1,75;133,7;manchmal;ja;3;3;nein;nein;2,86;ja;1,4444;0,7138;manchmal;ÖPV;Adipositas_III
19;w;1,75;133,7;manchmal;ja;3;3;nein;nein;2,86;ja;1,5016;0,7868;manchmal;ÖPV;Adipositas_III
26;w;1,61;102,4;manchmal;ja;3;3;nein;nein;1,03;ja;0,0347;0,9123;manchmal;ÖPV;Adipositas_III
26;w;1,6;102,3;manchmal;ja;3;3;nein;nein;1;ja;0,0059;0,5664;manchmal;ÖPV;Adipositas_III
26;w;1,61;102,7;manchmal;ja;3;3;nein;nein;1,02;ja;0,1084;1;manchmal;ÖPV;Adipositas_III
26;w;1,62;102,6;manchmal;ja;3;3;nein;nein;1,06;ja;0,0511;0,5431;manchmal;ÖPV;Adipositas_III
26;w;1,62;104,9;manchmal;ja;3;3;nein;nein;2,45;ja;0,0437;0,6704;manchmal;ÖPV;Adipositas_III
26;w;1,61;104,9;manchmal;ja;3;3;nein;nein;2,61;ja;0,068;0,7786;manchmal;ÖPV;Adipositas_III
26;w;1,62;105,3;manchmal;ja;3;3;nein;nein;1,04;ja;0,0971;0,4295;manchmal;ÖPV;Adipositas_III
26;w;1,61;105;manchmal;ja;3;3;nein;nein;1,24;ja;0,0837;0,5438;manchmal;ÖPV;Adipositas_III
19;w;1,79;138,2;manchmal;ja;3;3;nein;nein;2,83;ja;0,8064;0,6725;manchmal;ÖPV;Adipositas_III
20;w;1,77;138,1;manchmal;ja;3;3;nein;nein;2,82;ja;1,5719;0,6881;manchmal;ÖPV;Adipositas_III
21;w;1,79;137,8;manchmal;ja;3;3;nein;nein;2,68;ja;1,3187;0,9005;manchmal;ÖPV;Adipositas_III
22;w;1,76;137,8;manchmal;ja;3;3;nein;nein;2,64;ja;1,8798;0,886;manchmal;ÖPV;Adipositas_III
18;w;1,81;141,8;manchmal;ja;3;3;nein;nein;2,47;ja;1,998;0,8409;manchmal;ÖPV;Adipositas_III
19;w;1,75;142,5;manchmal;ja;3;3;nein;nein;2,37;ja;1,3248;0,8708;manchmal;ÖPV;Adipositas_III
20;w;1,81;153,1;manchmal;ja;3;3;nein;nein;2,39;ja;0,8507;0,6565;manchmal;ÖPV;Adipositas_III
21;w;1,8;152,5;manchmal;ja;3;3;nein;nein;2,32;ja;0,8866;0,8433;manchmal;ÖPV;Adipositas_III
26;w;1,63;111,9;manchmal;ja;3;3;nein;nein;2,74;ja;0;0,0761;manchmal;ÖPV;Adipositas_III
26;w;1,64;111,9;manchmal;ja;3;3;nein;nein;2,74;ja;0;0,0648;manchmal;ÖPV;Adipositas_III
26;w;1,64;111,7;manchmal;ja;3;3;nein;nein;2,63;ja;0;0,1408;manchmal;ÖPV;Adipositas_III
26;w;1,64;111,7;manchmal;ja;3;3;nein;nein;2,63;ja;0;0,2442;manchmal;ÖPV;Adipositas_III
26;w;1,62;104,9;manchmal;ja;3;3;nein;nein;2,58;ja;0;0,4021;manchmal;ÖPV;Adipositas_III
26;w;1,64;105;manchmal;ja;3;3;nein;nein;2,42;ja;0,0194;0,5976;manchmal;ÖPV;Adipositas_III
26;w;1,61;105,4;manchmal;ja;3;3;nein;nein;2,61;ja;0;0,5486;manchmal;ÖPV;Adipositas_III
26;w;1,61;105,4;manchmal;ja;3;3;nein;nein;2,48;ja;0;0,5463;manchmal;ÖPV;Adipositas_III
26;w;1,63;104,8;manchmal;ja;3;3;nein;nein;2,23;ja;0,0359;0,5653;manchmal;ÖPV;Adipositas_III
26;w;1,63;104,8;manchmal;ja;3;3;nein;nein;2,56;ja;0,0168;0,5828;manchmal;ÖPV;Adipositas_III
25;w;1,68;104,8;manchmal;ja;3;3;nein;nein;1,42;ja;0,198;0,7634;manchmal;ÖPV;Adipositas_III
